DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2019/8/28 14:00,10320,1456,11009,0,611,0,430,0,80,538,0,-3804
2019/8/28 15:00,10222,1463,10921,0,450,0,471,0,78,535,0,-3696
2019/8/28 16:00,10288,1559,10841,0,265,0,556,0,78,535,0,-3546
2019/8/28 17:00,9952,1545,10769,0,83,0,546,0,76,537,0,-3604
2019/8/28 18:00,9890,1528,10714,0,0,0,545,0,77,536,0,-3510
2019/8/28 19:00,9430,1521,10565,0,0,0,477,0,77,538,0,-3748
2019/8/28 20:00,8977,1450,10257,0,0,0,507,0,77,537,0,-3851
2019/8/28 21:00,8473,1305,10054,0,0,0,502,0,74,537,0,-3999
2019/8/28 22:00,8399,1322,10022,0,0,0,390,0,79,531,0,-3945
2019/8/28 23:00,8092,1318,9838,0,0,0,246,0,76,530,0,-3916
2019/8/29 0:00,7628,1355,9241,0,0,0,203,0,76,530,0,-3777
2019/8/29 1:00,7418,1510,8874,0,0,0,227,0,77,529,0,-3799
2019/8/29 2:00,7450,1548,8582,0,0,0,249,0,78,530,0,-3537
2019/8/29 3:00,7750,1572,8554,0,0,0,254,0,75,534,0,-3239
2019/8/29 4:00,7940,1571,8884,0,0,0,205,0,78,537,0,-3335
2019/8/29 5:00,7934,1553,9159,0,44,0,155,0,77,543,0,-3597
2019/8/29 6:00,8076,1555,9245,0,261,0,149,0,77,541,0,-3752
2019/8/29 7:00,8704,1605,9228,0,917,0,116,0,78,542,0,-3782
2019/8/29 8:00,9709,1625,9334,0,1631,0,111,0,77,541,0,-3610
2019/8/29 9:00,10690,1636,9872,0,2319,0,104,0,75,539,0,-3855
2019/8/29 10:00,11011,1659,9338,0,3085,0,118,0,75,543,0,-3807
2019/8/29 11:00,11414,1677,9415,0,3325,0,154,0,73,543,0,-3773
2019/8/29 12:00,10660,1704,9723,0,2275,0,175,0,73,540,0,-3830
2019/8/29 13:00,11248,1804,10561,0,1738,0,181,0,75,538,0,-3649
2019/8/29 14:00,11113,1796,11015,0,1015,0,165,0,74,540,0,-3492
2019/8/29 15:00,10739,1772,10963,0,508,0,167,0,71,542,0,-3284
2019/8/29 16:00,10713,1779,11038,0,312,0,122,0,75,536,0,-3149
2019/8/29 17:00,10348,1773,11097,0,84,0,117,0,75,538,0,-3336
2019/8/29 18:00,10281,1736,11093,0,0,0,100,0,75,541,0,-3264
2019/8/29 19:00,9772,1677,10943,0,0,0,82,0,75,542,0,-3547
2019/8/29 20:00,9216,1596,10547,0,0,0,78,0,76,541,0,-3622
2019/8/29 21:00,8643,1508,10166,0,0,0,91,0,75,541,0,-3738
2019/8/29 22:00,8487,1490,9981,0,0,0,75,0,76,536,0,-3671
2019/8/29 23:00,8121,1497,9710,0,0,0,67,0,75,535,0,-3763
2019/8/30 0:00,7662,1497,9330,0,0,0,50,0,77,533,0,-3825
2019/8/30 1:00,7443,1510,9139,0,0,0,39,0,75,533,0,-3853
2019/8/30 2:00,7485,1517,8848,0,0,0,42,0,77,534,0,-3533
2019/8/30 3:00,7674,1520,8798,0,0,0,42,0,75,536,0,-3297
2019/8/30 4:00,7792,1517,8866,0,0,0,49,0,75,535,0,-3250
2019/8/30 5:00,7734,1494,8855,0,71,0,43,0,71,536,0,-3336
2019/8/30 6:00,7942,1464,9027,0,358,0,54,0,75,534,0,-3570
2019/8/30 7:00,8574,1465,9295,0,625,0,66,0,76,536,0,-3489
2019/8/30 8:00,9553,1508,10445,0,532,0,81,0,75,537,0,-3625
2019/8/30 9:00,10292,1509,11116,0,748,0,63,0,74,534,0,-3752
2019/8/30 10:00,10415,1521,11000,0,933,0,59,0,78,535,0,-3711
2019/8/30 11:00,10520,1553,10667,0,1049,0,46,0,77,536,0,-3408
2019/8/30 12:00,10004,1598,10614,0,1075,0,69,0,75,538,0,-3965
2019/8/30 13:00,10384,1673,10576,0,998,0,113,0,77,538,0,-3591
2019/8/30 14:00,10437,1700,10512,0,936,0,94,0,78,543,0,-3426
2019/8/30 15:00,10303,1715,10626,0,704,0,83,0,76,541,0,-3442
2019/8/30 16:00,10301,1777,10742,0,334,0,121,0,80,539,0,-3292
2019/8/30 17:00,9953,1764,10594,0,94,0,173,0,78,544,0,-3294
2019/8/30 18:00,9877,1753,10752,0,0,0,183,0,76,547,0,-3434
2019/8/30 19:00,9452,1701,10713,0,0,0,164,0,77,554,0,-3757
2019/8/30 20:00,8906,1676,10056,0,0,0,128,0,77,555,0,-3586
2019/8/30 21:00,8411,1630,9810,0,0,0,139,0,78,552,0,-3798
2019/8/30 22:00,8209,1580,9549,0,0,0,141,0,84,549,0,-3694
2019/8/30 23:00,7921,1559,9235,0,0,0,129,0,84,550,0,-3636
2019/8/31 0:00,7499,1420,9320,0,0,0,123,0,82,545,0,-3991
2019/8/31 1:00,7201,1405,8835,0,0,0,142,0,81,539,0,-3801
2019/8/31 2:00,7234,1403,8551,0,0,0,165,0,82,537,0,-3504
2019/8/31 3:00,7433,1360,8812,0,0,0,132,0,80,540,0,-3491
2019/8/31 4:00,7482,1323,8951,0,0,0,97,0,80,540,0,-3509
2019/8/31 5:00,7378,1307,8764,0,75,0,126,0,82,539,0,-3515
2019/8/31 6:00,7328,1306,8405,0,461,0,111,0,81,540,0,-3576
2019/8/31 7:00,7715,1392,8051,0,1252,0,106,0,81,541,0,-3708
2019/8/31 8:00,8337,1420,7715,0,2174,0,136,0,81,542,0,-3731
2019/8/31 9:00,9158,1416,7675,0,3050,0,210,0,81,541,0,-3815
2019/8/31 10:00,9593,1429,7633,0,3513,0,260,0,80,542,0,-3864
2019/8/31 11:00,9763,1447,7895,0,3635,0,330,0,79,543,0,-4166
2019/8/31 12:00,9555,1407,8006,0,3393,0,347,0,80,545,0,-4223
2019/8/31 13:00,9656,1395,8682,0,2865,0,338,0,78,542,0,-4244
2019/8/31 14:00,9633,1394,8827,0,2497,0,331,0,80,542,0,-4038
2019/8/31 15:00,9454,1402,9321,0,1758,0,360,0,87,540,0,-4014
2019/8/31 16:00,9372,1500,9708,0,864,0,284,0,88,544,0,-3616
2019/8/31 17:00,8983,1490,9873,0,172,0,261,0,87,545,0,-3445
2019/8/31 18:00,9062,1463,10167,0,0,0,266,0,83,545,0,-3462
2019/8/31 19:00,8693,1434,9811,0,0,0,266,0,80,547,0,-3445
2019/8/31 20:00,8240,1387,9477,0,0,0,311,0,81,543,0,-3559
2019/8/31 21:00,7737,1333,9073,0,0,0,323,0,79,526,0,-3597
2019/8/31 22:00,7673,1228,9407,0,0,0,292,0,78,509,0,-3841
2019/8/31 23:00,7277,1212,8777,0,0,0,224,0,77,480,0,-3493
2019/9/1 0:00,6912,1113,7949,0,0,0,216,0,81,462,0,-2909
2019/9/1 1:00,6709,1077,7792,0,0,0,241,0,82,457,0,-2940
2019/9/1 2:00,6776,1080,7879,0,0,0,238,0,81,455,0,-2957
2019/9/1 3:00,7006,1073,8026,0,0,0,245,0,79,454,0,-2871
2019/9/1 4:00,7054,1034,8082,0,0,0,280,0,79,456,0,-2877
2019/9/1 5:00,6945,1028,8013,0,58,0,274,0,78,455,0,-2961
2019/9/1 6:00,6828,1028,7597,0,499,0,286,0,81,458,0,-3121
2019/9/1 7:00,7165,1100,7562,0,1154,0,267,0,81,458,0,-3457
2019/9/1 8:00,7647,1152,7371,0,1897,0,290,0,81,451,0,-3595
2019/9/1 9:00,8156,1155,7250,0,2445,0,303,0,82,451,0,-3530
2019/9/1 10:00,8619,1156,7085,0,3134,0,295,0,79,451,0,-3581
2019/9/1 11:00,8810,1154,7239,0,3265,0,290,0,78,450,0,-3666
2019/9/1 12:00,8979,1146,7286,0,3234,0,316,0,93,452,0,-3548
2019/9/1 13:00,8910,1196,7842,0,2744,0,316,0,99,453,0,-3740
2019/9/1 14:00,8916,1211,8121,0,2383,0,310,0,102,451,0,-3662
2019/9/1 15:00,8738,1296,8821,0,1405,0,273,0,99,452,0,-3608
2019/9/1 16:00,8728,1414,9478,0,643,0,221,0,100,454,0,-3582
2019/9/1 17:00,8899,1447,10133,0,90,0,179,0,100,453,0,-3503
2019/9/1 18:00,9145,1445,10245,0,0,0,132,0,100,453,0,-3230
2019/9/1 19:00,8878,1407,9955,0,0,0,91,0,102,451,0,-3128
2019/9/1 20:00,8506,1231,9918,0,0,0,72,0,104,451,0,-3270
2019/9/1 21:00,8008,1125,9692,0,0,0,67,0,102,450,0,-3428
2019/9/1 22:00,7501,1038,9213,0,0,0,66,0,103,450,0,-3369
2019/9/1 23:00,7153,1025,8857,0,0,0,54,0,105,453,0,-3341
2019/9/2 0:00,6763,998,7998,0,0,0,52,0,102,476,0,-2863
2019/9/2 1:00,6624,1003,7827,0,0,0,51,0,103,504,0,-2864
2019/9/2 2:00,6756,1010,8072,0,0,0,47,0,103,515,0,-2991
2019/9/2 3:00,7060,1000,8402,0,0,0,49,0,102,535,0,-3028
2019/9/2 4:00,7206,993,8496,0,0,0,42,0,100,531,0,-2956
2019/9/2 5:00,7263,989,8581,0,16,0,46,0,99,531,0,-2999
2019/9/2 6:00,7429,996,8535,0,185,0,53,0,100,531,0,-2971
2019/9/2 7:00,7967,1064,8688,0,543,0,52,0,101,529,0,-3010
2019/9/2 8:00,8854,1099,9081,0,1105,0,35,0,102,497,0,-3065
2019/9/2 9:00,9744,1159,9735,0,1659,0,31,0,100,505,0,-3445
2019/9/2 10:00,10103,1160,9773,0,1967,0,46,0,100,501,0,-3444
2019/9/2 11:00,10250,1178,9844,0,1991,0,60,0,101,501,0,-3425
2019/9/2 12:00,9792,1202,9487,0,1664,0,72,0,99,523,0,-3255
2019/9/2 13:00,10191,1279,10475,0,1133,0,91,0,101,534,0,-3422
2019/9/2 14:00,10133,1354,10709,0,708,0,105,0,102,534,0,-3379
2019/9/2 15:00,9959,1419,10380,0,461,0,94,0,101,539,0,-3035
2019/9/2 16:00,9973,1553,10429,0,265,0,114,0,100,540,0,-3028
2019/9/2 17:00,9642,1631,10145,0,41,0,98,0,100,538,0,-2911
2019/9/2 18:00,9575,1642,10258,0,0,0,114,0,100,535,0,-3074
2019/9/2 19:00,9044,1665,10055,0,0,0,143,0,101,531,0,-3451
2019/9/2 20:00,8550,1461,9766,0,0,0,135,0,102,529,0,-3443
2019/9/2 21:00,8084,1304,9534,0,0,0,89,0,99,534,0,-3476
2019/9/2 22:00,7971,1220,9423,0,0,0,87,0,100,533,0,-3392
2019/9/2 23:00,7643,1181,9167,0,0,0,107,0,100,529,0,-3441
2019/9/3 0:00,7271,1193,8304,0,0,0,121,0,101,528,0,-2976
2019/9/3 1:00,7143,1192,8154,0,0,0,118,0,100,529,0,-2950
2019/9/3 2:00,7235,1205,8248,0,0,0,116,0,101,529,0,-2964
2019/9/3 3:00,7464,1224,8482,0,0,0,107,0,100,529,0,-2978
2019/9/3 4:00,7658,1240,8639,0,0,0,108,0,99,528,0,-2956
2019/9/3 5:00,7657,1222,8625,0,11,0,96,0,99,529,0,-2925
2019/9/3 6:00,7881,1232,8702,0,183,0,77,0,100,530,0,-2943
2019/9/3 7:00,8325,1297,9277,0,412,0,65,0,102,529,0,-3357
2019/9/3 8:00,9074,1316,9633,0,831,0,60,0,101,524,0,-3391
2019/9/3 9:00,9853,1326,9946,0,1243,0,54,0,99,523,0,-3338
2019/9/3 10:00,9997,1329,9888,0,1443,0,67,0,100,521,0,-3351
2019/9/3 11:00,10148,1345,9660,0,1739,0,80,0,97,523,0,-3296
2019/9/3 12:00,9707,1406,9523,0,1474,0,101,0,100,528,0,-3425
2019/9/3 13:00,10087,1476,9696,0,1232,0,127,0,97,520,0,-3061
2019/9/3 14:00,10142,1530,9594,0,1068,0,143,0,96,519,0,-2808
2019/9/3 15:00,9969,1543,9645,0,839,0,149,0,95,516,0,-2818
2019/9/3 16:00,9871,1585,9840,0,388,0,157,0,90,524,0,-2713
2019/9/3 17:00,9543,1564,9928,0,71,0,157,0,89,529,0,-2795
2019/9/3 18:00,9462,1548,10093,0,0,0,101,0,90,497,0,-2867
2019/9/3 19:00,9000,1540,9830,0,0,0,74,0,90,500,0,-3034
2019/9/3 20:00,8555,1441,9778,0,0,0,70,0,91,516,0,-3341
2019/9/3 21:00,8052,1309,9441,0,0,0,43,0,89,530,0,-3360
2019/9/3 22:00,7957,1172,9458,0,0,0,43,0,91,527,0,-3334
2019/9/3 23:00,7579,1146,8846,0,0,0,30,0,89,527,0,-3059
2019/9/4 0:00,7180,1092,8324,0,0,0,27,0,91,526,0,-2880
2019/9/4 1:00,7031,1087,8216,0,0,0,21,0,91,525,0,-2909
2019/9/4 2:00,7166,1089,8369,0,0,0,18,0,91,524,0,-2925
2019/9/4 3:00,7432,1109,8629,0,0,0,17,0,92,525,0,-2940
2019/9/4 4:00,7587,1154,8742,0,0,0,23,0,88,528,0,-2948
2019/9/4 5:00,7545,1176,8625,0,35,0,22,0,87,527,0,-2927
2019/9/4 6:00,7711,1227,8445,0,354,0,19,0,89,525,0,-2948
2019/9/4 7:00,8140,1309,8084,0,1086,0,12,0,91,528,0,-2970
2019/9/4 8:00,8983,1309,8096,0,1922,0,5,0,90,526,0,-2965
2019/9/4 9:00,9774,1299,8345,0,2484,0,5,0,89,526,0,-2974
2019/9/4 10:00,10072,1249,8077,0,3118,0,5,0,89,525,0,-2991
2019/9/4 11:00,10515,1247,7993,0,3609,0,13,0,87,527,0,-2961
2019/9/4 12:00,10078,1279,7896,0,3493,0,15,0,89,528,0,-3222
2019/9/4 13:00,10641,1363,8238,0,3307,0,26,0,90,527,0,-2910
2019/9/4 14:00,10625,1388,8854,0,2588,0,43,0,89,528,0,-2865
2019/9/4 15:00,10508,1436,9549,0,1692,0,59,0,88,530,0,-2846
2019/9/4 16:00,10335,1515,10120,0,781,0,68,0,89,535,0,-2773
2019/9/4 17:00,9787,1545,10248,0,86,0,55,0,88,534,0,-2769
2019/9/4 18:00,9782,1561,10437,0,0,0,48,0,87,535,0,-2886
2019/9/4 19:00,9316,1541,10041,0,0,0,38,0,90,533,0,-2927
2019/9/4 20:00,8769,1438,9658,0,0,0,49,0,90,530,0,-2996
2019/9/4 21:00,8272,1301,9461,0,0,0,62,0,87,530,0,-3169
2019/9/4 22:00,8089,1166,9297,0,0,0,109,0,88,526,0,-3097
2019/9/4 23:00,7727,1132,9095,0,0,0,161,0,86,527,0,-3274
2019/9/5 0:00,7296,1078,8323,0,0,0,192,0,89,530,0,-2916
2019/9/5 1:00,7143,1072,8204,0,0,0,192,0,90,528,0,-2943
2019/9/5 2:00,7238,1076,8294,0,0,0,205,0,90,528,0,-2955
2019/9/5 3:00,7471,1074,8524,0,0,0,208,0,88,529,0,-2952
2019/9/5 4:00,7602,1072,8678,0,0,0,208,0,86,526,0,-2968
2019/9/5 5:00,7581,1072,8587,0,50,0,197,0,84,525,0,-2934
2019/9/5 6:00,7718,1082,8397,0,407,0,179,0,88,526,0,-2961
2019/9/5 7:00,8157,1174,8250,0,929,0,149,0,89,530,0,-2964
2019/9/5 8:00,9063,1217,8704,0,1518,0,113,0,89,525,0,-3103
2019/9/5 9:00,9911,1223,8815,0,2005,0,120,0,88,528,0,-2868
2019/9/5 10:00,10322,1217,8927,0,2349,0,117,0,88,525,0,-2901
2019/9/5 11:00,10528,1223,9277,0,2193,0,87,0,86,526,0,-2864
2019/9/5 12:00,10083,1263,9129,0,2128,0,72,0,89,531,0,-3129
2019/9/5 13:00,10820,1404,9356,0,2188,0,66,0,90,529,0,-2813
2019/9/5 14:00,10994,1535,9752,0,1845,0,55,0,92,532,0,-2817
2019/9/5 15:00,10697,1620,10314,0,1016,0,55,0,90,534,0,-2932
2019/9/5 16:00,10729,1632,10910,0,546,0,40,0,91,536,0,-3026
2019/9/5 17:00,10215,1628,10854,0,61,0,37,0,87,533,0,-2985
2019/9/5 18:00,10229,1583,10984,0,0,0,40,0,89,534,0,-3001
2019/9/5 19:00,9729,1470,10825,0,0,0,53,0,89,535,0,-3243
2019/9/5 20:00,9161,1252,10776,0,0,0,59,0,90,533,0,-3549
2019/9/5 21:00,8569,1163,10350,0,0,0,70,0,89,530,0,-3633
2019/9/5 22:00,8352,1065,9888,0,0,0,66,0,93,529,0,-3289
2019/9/5 23:00,7979,1058,9527,0,0,0,75,0,91,525,0,-3297
2019/9/6 0:00,7493,991,8683,0,0,0,84,0,89,530,0,-2884
2019/9/6 1:00,7359,992,8624,0,0,0,79,0,90,531,0,-2957
2019/9/6 2:00,7402,1004,8586,0,0,0,67,0,88,530,0,-2873
2019/9/6 3:00,7630,1004,8841,0,0,0,61,0,88,529,0,-2893
2019/9/6 4:00,7737,1011,8933,0,0,0,67,0,91,527,0,-2892
2019/9/6 5:00,7683,988,8885,0,48,0,74,0,89,528,0,-2929
2019/9/6 6:00,7926,989,8677,0,523,0,63,0,88,527,0,-2941
2019/9/6 7:00,8598,1062,8646,0,1381,0,43,0,88,527,0,-3149
2019/9/6 8:00,9879,1107,9038,0,2504,0,25,0,89,521,0,-3405
2019/9/6 9:00,11089,1098,9271,0,3493,0,14,0,87,523,0,-3397
2019/9/6 10:00,11752,1116,9640,0,3989,0,11,0,87,529,0,-3620
2019/9/6 11:00,12184,1132,9995,0,4130,0,10,0,89,525,0,-3697
2019/9/6 12:00,11971,1151,10087,0,3987,0,13,0,87,535,0,-3889
2019/9/6 13:00,12272,1331,10874,0,3198,0,14,0,87,533,0,-3765
2019/9/6 14:00,12337,1445,11363,0,2451,0,14,0,88,533,0,-3557
2019/9/6 15:00,12318,1499,11621,0,1657,0,17,0,87,529,0,-3092
2019/9/6 16:00,12044,1569,11788,0,795,0,21,0,85,532,0,-2746
2019/9/6 17:00,11232,1575,11729,0,49,0,21,0,85,533,0,-2760
2019/9/6 18:00,11141,1566,11740,0,0,0,24,0,87,532,0,-2808
2019/9/6 19:00,10529,1417,11522,0,0,0,19,0,88,532,0,-3049
2019/9/6 20:00,9836,1263,11082,0,0,0,14,0,88,527,0,-3138
2019/9/6 21:00,9204,1134,10704,0,0,0,24,0,87,528,0,-3273
2019/9/6 22:00,8884,1053,10380,0,0,0,31,0,87,527,0,-3194
2019/9/6 23:00,8352,1038,9744,0,0,0,33,0,86,526,0,-3075
2019/9/7 0:00,7798,890,9380,0,0,0,45,0,88,530,0,-3135
2019/9/7 1:00,7512,852,9323,0,0,0,49,0,87,529,0,-3328
2019/9/7 2:00,7535,848,9340,0,0,0,30,0,89,530,0,-3302
2019/9/7 3:00,7619,863,9242,0,0,0,20,0,88,530,0,-3124
2019/9/7 4:00,7689,871,9310,0,0,0,24,0,87,527,0,-3130
2019/9/7 5:00,7570,865,9205,0,61,0,28,0,87,526,0,-3202
2019/9/7 6:00,7683,867,9314,0,531,0,27,0,85,526,0,-3667
2019/9/7 7:00,8178,873,9236,0,1196,0,19,0,88,527,0,-3761
2019/9/7 8:00,8881,853,8768,0,2024,0,11,0,87,521,0,-3383
2019/9/7 9:00,9844,851,9291,0,2822,0,6,0,87,523,0,-3736
2019/9/7 10:00,10335,857,9175,0,3416,0,7,0,85,526,0,-3731
2019/9/7 11:00,10769,857,9223,0,3734,0,16,0,85,526,0,-3672
2019/9/7 12:00,10830,861,9438,0,3736,0,21,0,86,529,0,-3841
2019/9/7 13:00,10980,973,9768,0,3341,0,29,0,86,528,0,-3745
2019/9/7 14:00,10909,1033,10442,0,2601,0,35,0,86,528,0,-3816
2019/9/7 15:00,10842,1168,10582,0,1851,0,47,0,87,527,0,-3420
2019/9/7 16:00,10582,1319,11055,0,818,0,56,0,88,533,0,-3287
2019/9/7 17:00,10133,1326,11359,0,47,0,73,0,88,533,0,-3293
2019/9/7 18:00,10225,1312,11414,0,0,0,110,0,89,533,0,-3233
2019/9/7 19:00,9790,1294,11194,0,0,0,134,0,90,533,0,-3455
2019/9/7 20:00,9192,953,10821,0,0,0,172,0,91,528,0,-3373
2019/9/7 21:00,8573,869,10326,0,0,0,188,0,89,528,0,-3427
2019/9/7 22:00,8331,836,10132,0,0,0,208,0,91,527,0,-3463
2019/9/7 23:00,7920,838,9974,0,0,0,187,0,88,531,0,-3698
2019/9/8 0:00,7361,772,9103,0,0,0,177,0,91,533,0,-3315
2019/9/8 1:00,7119,765,8788,0,0,0,167,0,89,534,0,-3224
2019/9/8 2:00,7137,765,8825,0,0,0,170,0,89,532,0,-3244
2019/9/8 3:00,7292,783,8968,0,0,0,172,0,90,530,0,-3251
2019/9/8 4:00,7346,785,9025,0,0,0,175,0,91,531,0,-3261
2019/9/8 5:00,7198,781,8856,0,33,0,175,0,89,529,0,-3265
2019/9/8 6:00,7261,786,8736,0,533,0,157,0,90,527,0,-3568
2019/9/8 7:00,7872,785,8836,0,1505,0,127,0,90,528,0,-3999
2019/9/8 8:00,8740,763,8889,0,2455,0,114,0,89,520,0,-4090
2019/9/8 9:00,9648,765,9195,0,3271,0,102,0,89,497,0,-4271
2019/9/8 10:00,10190,770,9456,0,3737,0,82,0,88,490,0,-4433
2019/9/8 11:00,10524,769,9690,0,3898,0,58,0,86,496,0,-4473
2019/9/8 12:00,10848,781,10222,0,3846,0,65,0,89,502,0,-4657
2019/9/8 13:00,10778,898,10584,0,3328,0,62,0,89,525,0,-4708
2019/9/8 14:00,10812,921,10944,0,2757,0,60,0,89,530,0,-4489
2019/9/8 15:00,10821,1128,11107,0,1899,0,69,0,88,527,0,-3997
2019/9/8 16:00,10747,1404,11287,0,885,0,60,0,87,531,0,-3507
2019/9/8 17:00,10526,1432,11619,0,44,0,47,0,82,532,0,-3230
2019/9/8 18:00,10741,1430,11696,0,0,0,40,0,88,532,0,-3045
2019/9/8 19:00,10369,1248,11558,0,0,0,44,0,88,534,0,-3103
2019/9/8 20:00,9820,1066,11219,0,0,0,49,0,86,534,0,-3134
2019/9/8 21:00,9176,943,10834,0,0,0,61,0,89,533,0,-3284
2019/9/8 22:00,8611,810,10662,0,0,0,70,0,89,534,0,-3554
2019/9/8 23:00,8052,772,10108,0,0,0,78,0,86,533,0,-3525
2019/9/9 0:00,7527,762,9280,0,0,0,98,0,89,533,0,-3235
2019/9/9 1:00,7322,735,9143,0,0,0,98,0,90,533,0,-3277
2019/9/9 2:00,7312,722,9143,0,0,0,96,0,88,534,0,-3271
2019/9/9 3:00,7494,745,9340,0,0,0,94,0,90,532,0,-3307
2019/9/9 4:00,7630,765,9342,0,0,0,100,0,87,531,0,-3195
2019/9/9 5:00,7708,775,9495,0,23,0,95,0,84,528,0,-3292
2019/9/9 6:00,8203,788,9751,0,218,0,88,0,90,527,0,-3259
2019/9/9 7:00,9165,807,10751,0,529,0,69,0,89,526,0,-3606
2019/9/9 8:00,10454,896,11459,0,872,0,52,0,88,516,0,-3429
2019/9/9 9:00,11369,942,11649,0,989,0,60,0,89,513,0,-2873
2019/9/9 10:00,11574,965,11848,0,1117,0,45,0,86,513,0,-3000
2019/9/9 11:00,11723,1130,11958,0,1122,0,36,0,83,513,0,-3119
2019/9/9 12:00,11302,1139,11593,0,1301,0,54,0,89,515,0,-3389
2019/9/9 13:00,11814,1289,11852,0,1350,0,58,0,88,520,0,-3343
2019/9/9 14:00,11829,1298,11869,0,1244,0,51,0,87,522,0,-3242
2019/9/9 15:00,11685,1296,12015,0,991,0,67,0,88,523,0,-3295
2019/9/9 16:00,11718,1355,12206,0,543,0,56,0,87,523,0,-3052
2019/9/9 17:00,11204,1451,12174,0,31,0,51,0,85,524,0,-3112
2019/9/9 18:00,11167,1404,12205,0,0,0,52,0,89,526,0,-3109
2019/9/9 19:00,10538,1254,11859,0,0,0,58,0,90,528,0,-3251
2019/9/9 20:00,9880,932,11615,0,0,0,72,0,89,532,0,-3360
2019/9/9 21:00,9224,850,11317,0,0,0,105,0,89,532,0,-3669
2019/9/9 22:00,8932,824,10974,0,0,0,162,0,90,531,0,-3649
2019/9/9 23:00,8437,799,10593,0,0,0,175,0,86,532,0,-3748
2019/9/10 0:00,7913,763,9887,0,0,0,197,0,90,533,0,-3557
2019/9/10 1:00,7666,753,9657,0,0,0,225,0,89,536,0,-3594
2019/9/10 2:00,7664,777,9212,0,0,0,255,0,89,537,0,-3206
2019/9/10 3:00,7808,802,9190,0,0,0,281,0,89,537,0,-3091
2019/9/10 4:00,7956,787,9367,0,0,0,282,0,89,537,0,-3106
2019/9/10 5:00,8002,770,9579,0,49,0,221,0,82,537,0,-3236
2019/9/10 6:00,8358,756,9879,0,640,0,183,0,84,539,0,-3723
2019/9/10 7:00,9076,750,10088,0,1387,0,156,0,83,539,0,-3927
2019/9/10 8:00,10542,814,10298,0,2328,0,175,0,84,533,0,-3690
2019/9/10 9:00,11752,839,11094,0,2912,0,223,0,88,531,0,-3935
2019/9/10 10:00,12260,839,10656,0,3511,0,219,0,85,534,0,-3584
2019/9/10 11:00,12504,833,11004,0,3571,0,204,0,84,534,0,-3726
2019/9/10 12:00,12115,875,10744,0,3377,0,210,0,85,537,0,-3713
2019/9/10 13:00,12663,1088,11307,0,3091,0,172,0,86,537,0,-3618
2019/9/10 14:00,12640,1220,11670,0,2393,0,188,0,84,537,0,-3452
2019/9/10 15:00,12330,1362,11844,0,1570,0,188,0,86,536,0,-3256
2019/9/10 16:00,12120,1451,12206,0,663,0,148,0,84,542,0,-2974
2019/9/10 17:00,11395,1481,12104,0,31,0,105,0,84,543,0,-2953
2019/9/10 18:00,11343,1487,12184,0,0,0,73,0,87,545,0,-3033
2019/9/10 19:00,10651,1463,12008,0,0,0,50,0,86,546,0,-3502
2019/9/10 20:00,9954,1219,11663,0,0,0,33,0,86,541,0,-3588
2019/9/10 21:00,9245,999,11492,0,0,0,23,0,86,540,0,-3895
2019/9/10 22:00,8872,838,11421,0,0,0,15,0,86,541,0,-4029
2019/9/10 23:00,8398,789,10854,0,0,0,22,0,83,540,0,-3890
2019/9/11 0:00,7819,720,10199,0,0,0,24,0,86,539,0,-3749
2019/9/11 1:00,7594,708,9993,0,0,0,23,0,86,542,0,-3758
2019/9/11 2:00,7611,706,9915,0,0,0,31,0,85,542,0,-3668
2019/9/11 3:00,7737,713,9804,0,0,0,32,0,87,543,0,-3442
2019/9/11 4:00,7807,711,9749,0,0,0,30,0,86,544,0,-3313
2019/9/11 5:00,7840,710,9714,0,16,0,37,0,85,543,0,-3265
2019/9/11 6:00,8135,713,9824,0,190,0,50,0,86,542,0,-3270
2019/9/11 7:00,8831,756,10316,0,602,0,62,0,86,543,0,-3534
2019/9/11 8:00,9890,915,10559,0,863,0,75,0,84,537,0,-3143
2019/9/11 9:00,10787,939,11090,0,1250,0,64,0,86,534,0,-3176
2019/9/11 10:00,10980,985,10904,0,1341,0,100,0,86,537,0,-2973
2019/9/11 11:00,10953,1011,11137,0,1036,0,149,0,84,536,0,-3000
2019/9/11 12:00,10422,1056,11079,0,890,0,211,0,87,537,0,-3438
2019/9/11 13:00,10733,1248,11094,0,702,0,231,0,87,533,0,-3162
2019/9/11 14:00,10801,1401,10946,0,460,0,274,0,86,528,0,-2894
2019/9/11 15:00,10604,1585,10718,0,358,0,427,0,87,528,0,-3099
2019/9/11 16:00,10605,1650,10645,0,261,0,444,0,87,529,0,-3011
2019/9/11 17:00,10163,1718,10536,0,14,0,314,0,83,528,0,-3030
2019/9/11 18:00,10047,1721,10394,0,0,0,346,0,84,528,0,-3026
2019/9/11 19:00,9469,1705,10157,0,0,0,354,0,85,533,0,-3365
2019/9/11 20:00,8958,1526,9622,0,0,0,424,0,84,535,0,-3233
